iteration;loss
355;0.055083707
356;0.05335872
357;0.055415507
358;0.051496096
359;0.05460446
360;0.050255977
361;0.051356517
362;0.04885494
363;0.05211527
364;0.050086644
365;0.055063557
366;0.050644826
367;0.048346154
368;0.050595917
369;0.049074184
370;0.048136137
371;0.055382848
372;0.047685083
373;0.050056312
374;0.05230781
375;0.053414248
376;0.05057972
377;0.051390342
378;0.053699188
379;0.042995136
380;0.05139972
381;0.04805437
382;0.04889397
383;0.04866872
384;0.047366925
385;0.046328746
386;0.049890943
387;0.047408633
388;0.051231686
389;0.05028764
390;0.047163114
391;0.04693484
392;0.047381394
393;0.046686552
394;0.0520607
395;0.048304334
396;0.04790029
397;0.04364156
398;0.04726979
399;0.049561135
400;0.044078838
401;0.045766518
402;0.04676213
403;0.045399223
404;0.050355356
405;0.046964668
406;0.051444396
407;0.04635586
408;0.04810564
409;0.04202886
410;0.04637082
411;0.048265632
412;0.050943844
413;0.044318087
414;0.0467274
415;0.04597726
416;0.045283757
417;0.04414966
418;0.04454577
419;0.041149184
420;0.046237968
421;0.049261134
422;0.044432666
423;0.047167793
424;0.04277814
425;0.045898385
426;0.041708574
427;0.043969132
428;0.04505645
429;0.041906737
430;0.04514847
431;0.04718466
432;0.044914294
433;0.049256
434;0.04374644
435;0.04587431
436;0.042525664
437;0.045612797
438;0.045366123
439;0.049818538
440;0.045584187
441;0.042708516
442;0.04414017
443;0.04396059
444;0.04634814
445;0.044277623
446;0.043228626
447;0.047243394
448;0.04506462
449;0.04558657
450;0.049891096
451;0.045068976
452;0.044660777
453;0.045684814
454;0.045828708
455;0.045186125
456;0.04654499
457;0.046463702
458;0.04514842
459;0.041767802
460;0.04455214
461;0.045986123
462;0.039047383
463;0.042719282
464;0.04269594
465;0.048321728
466;0.04164201
467;0.041932747
468;0.040750258
469;0.047499463
470;0.04263465
471;0.042239785
472;0.03688238
473;0.03906639
474;0.043534297
475;0.03886357
476;0.046160832
477;0.040911973
478;0.0399564
479;0.037897453
480;0.045864984
481;0.041582495
482;0.040455967
483;0.04266644
484;0.042253178
485;0.04009957
486;0.041336372
487;0.034651954
488;0.043139134
489;0.036995124
490;0.03809813
491;0.043224007
492;0.041194156
493;0.042273477
494;0.037777618
495;0.038287267
496;0.040427625
497;0.04235124
498;0.04023239
499;0.03828998
500;0.037460975
501;0.039507426
502;0.03746176
503;0.0382964
504;0.038715757
505;0.038478278
506;0.041515104
507;0.03843216
508;0.040034316
509;0.042887636
510;0.038388915
511;0.038166884
512;0.036843438
513;0.040470447
514;0.039781507
515;0.038659196
516;0.04213718
517;0.03941991
518;0.04191272
519;0.039951332
520;0.038618557
521;0.040410474
522;0.038525842
523;0.036629446
524;0.043112587
525;0.038075622
526;0.03811686
527;0.036169104
528;0.036209248
529;0.038713634
530;0.039438173
531;0.039861433
532;0.03755833
533;0.03719884
534;0.03590357
535;0.041721307
536;0.036390167
537;0.036385402
538;0.03670569
539;0.03566686
540;0.041973162
541;0.03882066
542;0.03940336
543;0.038125753
544;0.037827887
545;0.035841927
546;0.038057864
547;0.037599154
548;0.041203607
549;0.0360654
550;0.03714029
551;0.0376921
552;0.038221724
553;0.03452962
554;0.032834526
555;0.036763027
556;0.035165124
557;0.035962958
558;0.037642576
559;0.039785974
560;0.037321515
561;0.037230697
562;0.039424345
563;0.038610004
564;0.037795637
565;0.03879852
566;0.03408963
567;0.036808796
568;0.037511755
569;0.03705115
570;0.03821989
571;0.03781765
572;0.037571944
573;0.037562296
574;0.037035886
575;0.034998715
576;0.03337691
577;0.03477627
578;0.03319043
579;0.03613436
580;0.03647431
581;0.035310328
582;0.039200835
583;0.034302216
584;0.034648407
585;0.03779754
586;0.0376996
587;0.03697394
588;0.032632977
589;0.034691066
590;0.034093224
591;0.036222298
592;0.036956567
593;0.03674909
594;0.032763936
595;0.033684928
596;0.03676628
597;0.035084397
598;0.03426669
599;0.030839467
600;0.03393447
601;0.036861237
602;0.034791075
603;0.034688182
604;0.03305783
605;0.03515985
606;0.0348344
607;0.031592898
608;0.03146223
609;0.03666844
610;0.035081815
611;0.03639242
612;0.03400583
613;0.030342352
614;0.030714948
615;0.032924853
616;0.037868254
617;0.033478923
618;0.036460903
619;0.03529031
620;0.033723004
621;0.037890945
622;0.032876424
623;0.037221685
624;0.03929004
625;0.032104
626;0.037401393
627;0.034416024
628;0.03556335
629;0.034543723
630;0.036522087
631;0.032623615
632;0.03617593
633;0.03994336
634;0.031696968
635;0.036832064
636;0.03379488
637;0.03830518
638;0.029308323
639;0.039141178
640;0.037436508
641;0.031564854
642;0.03202997
643;0.03748245
644;0.03266338
645;0.034672342
646;0.034690794
647;0.036321208
648;0.033303123
649;0.031629466
650;0.0331947
651;0.034141373
652;0.034205616
653;0.03348112
654;0.03238854
655;0.03414049
656;0.032424994
657;0.033022642
658;0.032667663
659;0.032314315
660;0.031303786
661;0.034603756
662;0.03127829
663;0.033659145
664;0.033609517
665;0.030564906
666;0.028641712
667;0.03259387
668;0.034272723
669;0.031621154
670;0.034739316
671;0.03429769
672;0.030360293
673;0.030422065
674;0.032894425
675;0.031920232
676;0.02952186
677;0.030288607
678;0.030391382
679;0.029401906
680;0.030257823
681;0.030197382
682;0.03130374
683;0.030949118
684;0.031114617
685;0.03314509
686;0.031651657
687;0.032029726
688;0.03297558
689;0.032092057
690;0.028822664
691;0.030494656
692;0.029739846
693;0.031577475
694;0.02974024
695;0.028438738
696;0.03166341
697;0.030710645
698;0.030551635
699;0.030293236
700;0.03090482
701;0.029417917
702;0.03106149
703;0.031564392
704;0.030422788
705;0.032515373
706;0.028384704
707;0.03221439
708;0.03017753
709;0.02918234
710;0.032866187
711;0.031612102
712;0.030824428
713;0.032764055
714;0.035209652
715;0.031586565
716;0.03109201
717;0.032189954
718;0.02940194
719;0.033763148
720;0.029314635
721;0.03156934
722;0.03160893
723;0.029022131
724;0.03193499
725;0.030731125
726;0.031222874
727;0.03192144
728;0.031772375
729;0.029249335
730;0.0295273
731;0.02761592
732;0.027415786
733;0.029819336
734;0.028962348
735;0.030282969
736;0.029085508
737;0.026770206
738;0.028428122
739;0.028872058
740;0.026114218
741;0.02851483
742;0.03051911
743;0.027444791
744;0.030237202
745;0.030769791
746;0.028323479
747;0.03170928
748;0.030277347
749;0.028207954
750;0.028280506
751;0.028843436
752;0.02759516
753;0.032176156
754;0.030060316
755;0.030067792
756;0.030899521
757;0.028398104
758;0.027956285
759;0.030607225
760;0.027838778
761;0.026878428
762;0.031804748
763;0.029711459
764;0.028139185
765;0.029721677
766;0.028893422
767;0.030206889
768;0.02775656
769;0.026238568
770;0.029032268
771;0.029464237
772;0.02717622
773;0.0284071
774;0.026988309
775;0.028059602
776;0.028443608
777;0.028546993
778;0.0259135
779;0.02864138
780;0.028060887
781;0.028268214
782;0.026566923
783;0.026337598
784;0.027819546
785;0.027568378
786;0.028747458
787;0.030371636
788;0.030245088
789;0.028088067
790;0.028276611
791;0.026788954
792;0.029398724
793;0.030555608
794;0.02650142
795;0.02996613
796;0.026539937
797;0.028653886
798;0.028375963
799;0.026994426
800;0.027547698
801;0.027739286
802;0.027646258
803;0.02634823
804;0.025504142
805;0.027953975
806;0.02692965
807;0.025589105
808;0.027164146
809;0.027914919
810;0.029034646
811;0.02690658
812;0.027720395
813;0.027312197
814;0.026341273
815;0.025524165
816;0.029830746
817;0.026806973
818;0.02613978
819;0.025755297
820;0.028338395
821;0.029795442
822;0.024607722
823;0.026602399
824;0.026779838
825;0.02844869
826;0.027893
827;0.02925908
828;0.026559323
829;0.027214382
830;0.02760752
831;0.029176345
832;0.029399188
833;0.028734256
834;0.02851881
835;0.02767909
836;0.028366718
837;0.027698986
838;0.026024912
839;0.026480563
840;0.02627112
841;0.027673136
842;0.026842482
843;0.02396118
844;0.026039647
845;0.029948438
846;0.025392905
847;0.025332399
848;0.027092068
849;0.024925604
850;0.026380591
851;0.026078966
852;0.024244295
853;0.026586302
854;0.022298716
855;0.029078776
856;0.02732068
857;0.023070097
858;0.026546143
859;0.025066646
860;0.027283408
861;0.026105016
862;0.026720226
863;0.026477776
864;0.024541272
865;0.02451899
866;0.029086003
867;0.029625844
868;0.027970854
869;0.02720441
870;0.027138557
871;0.026632823
872;0.028721353
873;0.02717394
874;0.02575468
875;0.027664028
876;0.024711873
877;0.026647082
878;0.025448848
879;0.02401484
880;0.025976522
881;0.02552098
882;0.02306195
883;0.024454515
884;0.025043203
885;0.02450462
886;0.02593415
887;0.024354886
888;0.024159595
889;0.026026586
890;0.023393136
891;0.023753459
892;0.025515448
893;0.024377752
894;0.023926536
895;0.024947442
896;0.025101941
897;0.02241238
898;0.023848638
899;0.02438663
900;0.02445631
901;0.024577808
902;0.026067194
903;0.022970524
904;0.026704086
905;0.022803199
906;0.026120005
907;0.026886124
908;0.023767292
909;0.026052121
910;0.024538305
911;0.025491748
912;0.024021525
913;0.02422329
914;0.025226507
915;0.02588737
916;0.026339745
917;0.026947336
918;0.027793258
919;0.025234463
920;0.026470156
921;0.027186494
922;0.025861917
923;0.023968445
924;0.0248628
925;0.022797368
926;0.024671258
927;0.024651341
928;0.025386706
929;0.024134155
930;0.023998458
931;0.023523834
932;0.02503413
933;0.023371868
934;0.025669955
935;0.024160616
936;0.023684256
937;0.02291328
938;0.023806084
939;0.022001687
940;0.023590783
941;0.024742775
942;0.022430113
943;0.025265742
944;0.023663485
945;0.02279058
946;0.020923138
947;0.02285596
948;0.024134774
949;0.023651138
950;0.022589158
951;0.023184687
952;0.02231469
953;0.02170397
954;0.02211954
955;0.022712968
956;0.0230737
957;0.021362577
958;0.023070203
959;0.021653056
960;0.022209855
961;0.024079464
962;0.024148582
963;0.022843044
964;0.02361495
965;0.024455378
966;0.023813453
967;0.02452082
968;0.024368986
969;0.022152016
970;0.023140062
971;0.022846319
972;0.023464348
973;0.02416714
974;0.022329926
975;0.022721726
976;0.023066916
977;0.021931771
978;0.024494303
979;0.023516595
980;0.02529332
981;0.023871133
982;0.022340443
983;0.023249175
984;0.021657143
985;0.023402333
986;0.023949813
987;0.023575675
988;0.0235595
989;0.022423834
990;0.023628172
991;0.025632143
992;0.022814305
993;0.022606857
994;0.022402067
995;0.025346218
996;0.022462897
997;0.022619978
998;0.02276054
999;0.023080625
1000;0.022140969
1001;0.02471796
1002;0.022343386
1003;0.021215353
1004;0.022663495
1005;0.022765279
1006;0.020521816
1007;0.021340165
1008;0.02245741
1009;0.022747979
1010;0.022302948
1011;0.020024557
1012;0.020586776
1013;0.020711217
1014;0.02085853
1015;0.02062305
1016;0.023591846
1017;0.02367834
1018;0.021572754
1019;0.024554277
1020;0.023581833
1021;0.022012226
1022;0.022771522
1023;0.02052938
1024;0.023578953
1025;0.022691524
1026;0.02023033
1027;0.022431113
1028;0.021424936
1029;0.022243649
1030;0.021044632
1031;0.02168101
1032;0.024202447
1033;0.022352364
1034;0.024073653
1035;0.022995928
1036;0.0229056
1037;0.020850185
1038;0.022675017
1039;0.022728076
1040;0.022562427
1041;0.021114342
1042;0.021131951
1043;0.021263855
1044;0.02230066
1045;0.02166802
1046;0.021786323
1047;0.021400375
1048;0.021592492
1049;0.021483287
1050;0.019944865
1051;0.019523554
1052;0.02150555
1053;0.023712074
1054;0.020930193
1055;0.020137373
1056;0.02040255
1057;0.019401744
1058;0.02123836
1059;0.022347065
1060;0.02130261
1061;0.019056644
1062;0.022503715
1063;0.021852056
1064;0.022029946
1065;0.021484964
1066;0.025022486
1067;0.020088162
1068;0.024504516
1069;0.020835433
1070;0.018989481
1071;0.02178599
1072;0.023142453
1073;0.020271765
1074;0.020802638
1075;0.022919688
1076;0.021128364
1077;0.02118899
1078;0.022684474
1079;0.022820592
1080;0.019863654
1081;0.021409115
1082;0.020605788
1083;0.020554516
1084;0.019632455
1085;0.02009834
1086;0.020347603
1087;0.020196121
1088;0.020541973
1089;0.02021326
1090;0.019969087
1091;0.018461691
1092;0.019204631
1093;0.019115118
1094;0.020077871
1095;0.018843109
1096;0.020420726
1097;0.020215996
1098;0.020974495
1099;0.02093079
1100;0.02004338
1101;0.019362152
1102;0.018773494
1103;0.020479586
1104;0.019899633
1105;0.020852134
1106;0.019470604
1107;0.019938383
1108;0.018429296
1109;0.020208463
1110;0.021319171
1111;0.019503374
1112;0.020612426
1113;0.020402491
1114;0.019911764
1115;0.020304771
1116;0.019685604
1117;0.02072057
1118;0.022960978
1119;0.021650495
1120;0.019759234
1121;0.020144762
1122;0.020521581
1123;0.019434545
1124;0.020012472
1125;0.019481746
1126;0.018499743
1127;0.019076353
1128;0.018185854
1129;0.019522633
1130;0.019356407
1131;0.021356862
1132;0.017332982
1133;0.018669242
1134;0.02087542
1135;0.019531127
1136;0.019376509
1137;0.019553341
1138;0.018246941
1139;0.020609424
1140;0.021305097
1141;0.01897994
1142;0.020794585
1143;0.02349222
1144;0.020099241
1145;0.018307835
1146;0.020729467
1147;0.022939384
1148;0.021496251
1149;0.019166697
1150;0.019555518
1151;0.02062738
1152;0.019322691
1153;0.021626256
1154;0.018631136
1155;0.021288643
1156;0.020168744
1157;0.020465458
1158;0.019043108
1159;0.019901967
1160;0.019173224
1161;0.01837695
1162;0.018781269
1163;0.017252916
1164;0.019671462
1165;0.019955188
1166;0.019701593
1167;0.01972708
1168;0.017723065
1169;0.019843156
1170;0.0194613
1171;0.019710615
1172;0.019135132
1173;0.01849467
1174;0.019119546
1175;0.016420748
1176;0.017902046
1177;0.018700387
1178;0.017161857
1179;0.01888781
1180;0.019554812
1181;0.018340364
1182;0.021613631
1183;0.02053922
1184;0.01944732
1185;0.019784037
1186;0.01837588
1187;0.02016702
1188;0.020173347
1189;0.017877087
1190;0.019146908
1191;0.019435996
1192;0.017978286
1193;0.019840173
1194;0.018211834
1195;0.019245718
1196;0.019565556
1197;0.016478792
1198;0.019522905
1199;0.01732758
1200;0.017461073
1201;0.017988712
1202;0.018824778
1203;0.018881317
1204;0.019493941
1205;0.018354814
1206;0.018124554
1207;0.01783413
1208;0.018998003
1209;0.018133102
1210;0.02011105
1211;0.019234609
1212;0.018867798
1213;0.01835072
1214;0.017893676
1215;0.017208135
1216;0.017705493
1217;0.016717855
1218;0.019234324
1219;0.017781246
1220;0.017112818
1221;0.017260633
1222;0.019404927
1223;0.017189633
1224;0.018000238
1225;0.020424176
1226;0.019355807
1227;0.018598998
1228;0.019023951
1229;0.018688632
1230;0.018864222
1231;0.017928464
1232;0.01945165
1233;0.019011622
1234;0.018251022
1235;0.018852716
1236;0.017698951
1237;0.017060941
1238;0.01858469
1239;0.018198106
1240;0.01825106
1241;0.018100496
1242;0.018733885
1243;0.017284798
1244;0.01684282
1245;0.019100925
1246;0.017075164
1247;0.017956205
1248;0.016843032
1249;0.01684983
1250;0.015593514
1251;0.016801607
1252;0.01836497
1253;0.016268905
1254;0.018753286
1255;0.015962431
1256;0.018156905
1257;0.01822699
1258;0.01729548
1259;0.018311318
1260;0.018729258
1261;0.018615054
1262;0.017016718
1263;0.018356942
1264;0.017496727
1265;0.016013168
1266;0.017045548
1267;0.018609602
1268;0.017945759
1269;0.017784972
1270;0.017571818
1271;0.01972245
1272;0.01818715
1273;0.018435363
1274;0.018032148
1275;0.017559677
1276;0.018680487
1277;0.018484637
1278;0.016976409
1279;0.016807776
1280;0.018076017
1281;0.017662732
1282;0.016183477
1283;0.016512929
1284;0.016503882
1285;0.017111149
1286;0.018356659
1287;0.017279021
1288;0.01716345
1289;0.01889309
1290;0.017057689
1291;0.016867816
1292;0.018050656
1293;0.016702391
1294;0.016526295
1295;0.017255306
1296;0.01774688
1297;0.016064936
1298;0.01812094
1299;0.016469285
1300;0.016371494
1301;0.017641844
1302;0.017204717
1303;0.01659906
1304;0.016957853
1305;0.016644105
1306;0.017153006
1307;0.017502487
1308;0.018392304
1309;0.018206012
1310;0.018394358
1311;0.017807435
1312;0.019146152
1313;0.017058622
1314;0.015241103
1315;0.016498137
1316;0.016058218
1317;0.017660117
1318;0.018936303
1319;0.017705496
1320;0.016944824
1321;0.01733394
1322;0.017050982
1323;0.017901227
1324;0.015753293
1325;0.01810674
1326;0.017383948
1327;0.016434466
1328;0.017371187
1329;0.016801748
1330;0.017070273
1331;0.01877987
1332;0.017187435
1333;0.016491048
1334;0.01665334
1335;0.017287115
1336;0.01800105
1337;0.017127154
1338;0.016559955
1339;0.016422102
1340;0.017915111
1341;0.016382564
1342;0.017007703
1343;0.016737325
1344;0.017509166
1345;0.016306924
1346;0.01700844
1347;0.018207457
1348;0.016540758
1349;0.01608754
1350;0.017169345
1351;0.016342223
1352;0.017048087
1353;0.017102895
1354;0.01772863
1355;0.014562805
1356;0.014865544
1357;0.016761767
1358;0.016030934
1359;0.016939031
1360;0.016740272
1361;0.016742252
1362;0.01596322
1363;0.01574231
1364;0.015373301
1365;0.016283084
1366;0.016889336
1367;0.015480353
1368;0.01805457
1369;0.017119553
1370;0.016550522
1371;0.017424049
1372;0.016849786
1373;0.017686542
1374;0.015560145
1375;0.017138723
1376;0.018120818
1377;0.016689038
1378;0.0166789
1379;0.016387686
1380;0.016328163
1381;0.015014962
1382;0.016921341
1383;0.01888793
1384;0.01659079
1385;0.017429879
1386;0.016746841
1387;0.015985629
1388;0.015127256
1389;0.0162681
1390;0.017196741
1391;0.01500578
1392;0.01653456
1393;0.014776278
1394;0.015327281
1395;0.017028058
1396;0.015609754
1397;0.015621439
1398;0.015482176
1399;0.015685651
1400;0.016758718
1401;0.015857304
1402;0.015082287
1403;0.015173456
1404;0.016306072
1405;0.0150077725
1406;0.016393255
1407;0.01689032
1408;0.014964348
1409;0.013855414
1410;0.016296325
1411;0.015454507
1412;0.016263984
1413;0.015502043
1414;0.015669879
1415;0.013994659
1416;0.015777102
1417;0.01696336
1418;0.01603733
1419;0.016103672
1420;0.015635997
1421;0.015426112
1422;0.015606657
1423;0.01528638
1424;0.015729338
1425;0.014240399
1426;0.014954168
1427;0.014593272
1428;0.014485573
1429;0.015384963
1430;0.015454223
1431;0.015314613
1432;0.015517779
1433;0.015623633
1434;0.014910165
1435;0.015036409
1436;0.014588292
1437;0.016002297
1438;0.014798487
1439;0.013315253
1440;0.0154018635
1441;0.015085591
1442;0.015013356
1443;0.0152236
1444;0.014318899
1445;0.014310022
1446;0.013931902
1447;0.014840931
1448;0.016117243
1449;0.014473092
1450;0.013262495
1451;0.014755749
1452;0.015412718
1453;0.01393809
1454;0.015113776
1455;0.015157523
1456;0.015413505
1457;0.015364865
1458;0.014814926
1459;0.014108888
1460;0.014763049
1461;0.015039633
1462;0.013965497
1463;0.014817046
1464;0.0144646205
1465;0.015860748
1466;0.015089346
1467;0.014441347
1468;0.015501494
1469;0.0137800835
1470;0.015140903
1471;0.014863724
1472;0.013968281
1473;0.01394498
1474;0.015876723
1475;0.014599314
1476;0.01431732
1477;0.014626521
1478;0.015623215
1479;0.014710218
1480;0.014969489
1481;0.01436498
1482;0.015346386
1483;0.014519531
1484;0.014533018
1485;0.014652861
1486;0.013741595
1487;0.014037032
1488;0.013947686
1489;0.014814573
1490;0.014424337
1491;0.01516534
1492;0.014646357
1493;0.014765332
1494;0.015602522
1495;0.014878604
1496;0.015050431
1497;0.01276114
1498;0.014757053
1499;0.014031388
1500;0.013918845
1501;0.014076974
1502;0.013332536
1503;0.01542311
1504;0.01506252
1505;0.014224042
1506;0.015101421
1507;0.013939911
1508;0.014531605
1509;0.014009394
1510;0.013968023
1511;0.013344909
1512;0.014408823
1513;0.013397753
1514;0.013645502
1515;0.013352085
1516;0.015246628
1517;0.013760554
1518;0.014941896
1519;0.015076565
1520;0.013823004
1521;0.0136836525
1522;0.013912378
1523;0.013654931
1524;0.0149548
1525;0.014294405
1526;0.013674071
1527;0.014010319
1528;0.014486943
1529;0.013596542
1530;0.013976201
1531;0.0139234355
1532;0.014159521
1533;0.014314592
1534;0.012677931
1535;0.015239209
1536;0.014850357
1537;0.014435964
1538;0.014963588
1539;0.015702374
1540;0.013368835
1541;0.01422088
1542;0.01500779
1543;0.015054269
1544;0.013783773
1545;0.014576111
1546;0.015439855
1547;0.01471476
1548;0.013138793
1549;0.014558099
1550;0.013477589
1551;0.014670871
1552;0.014254089
1553;0.01441111
1554;0.01350848
1555;0.01409453
1556;0.013650166
1557;0.013939918
1558;0.012914903
1559;0.01309828
1560;0.013824525
1561;0.013468264
1562;0.012860162
1563;0.013961727
1564;0.012976884
1565;0.013041284
1566;0.013986396
1567;0.014390232
1568;0.0126947705
1569;0.012756635
1570;0.012281153
1571;0.01358525
1572;0.013231259
1573;0.012981573
1574;0.012685195
1575;0.01276512
1576;0.012824237
1577;0.012742901
1578;0.014049098
1579;0.014569364
1580;0.013613064
1581;0.013137575
1582;0.013711633
1583;0.013851205
1584;0.014310492
1585;0.014751243
1586;0.012844453
1587;0.014381759
1588;0.01577678
1589;0.013594866
1590;0.014632121
1591;0.0150465015
1592;0.013364399
1593;0.015316062
1594;0.014590961
1595;0.01405502
1596;0.01418517
1597;0.013326412
1598;0.014768062
1599;0.015398977
1600;0.013210595
1601;0.013666816
1602;0.014418175
1603;0.014052139
1604;0.014366352
1605;0.013745589
1606;0.013134697
1607;0.013744999
1608;0.011861476
1609;0.013260052
1610;0.0116706975
1611;0.013014338
1612;0.013302882
1613;0.013084557
1614;0.013525048
1615;0.012673812
1616;0.012677148
1617;0.012939653
1618;0.01294918
1619;0.01282596
1620;0.013508286
1621;0.012828102
1622;0.012103498
1623;0.012157541
1624;0.012625469
1625;0.0131241465
1626;0.013466723
1627;0.012956154
1628;0.013250411
1629;0.012960941
1630;0.01251165
1631;0.012678091
1632;0.01287652
1633;0.012813098
1634;0.012425613
1635;0.01275298
1636;0.012798756
1637;0.013128593
1638;0.0127189215
1639;0.013378004
1640;0.013325848
1641;0.012027672
1642;0.011492536
1643;0.012576172
1644;0.012672592
1645;0.01329539
1646;0.013253079
1647;0.013964008
1648;0.01310874
1649;0.013062879
1650;0.012425512
1651;0.012976352
1652;0.014065519
1653;0.014843038
1654;0.013070993
1655;0.013512955
1656;0.012457294
1657;0.012520893
1658;0.01198799
1659;0.011397729
1660;0.012791665
1661;0.013328029
1662;0.012935181
1663;0.012342411
1664;0.011763206
